Entity,Code,Year,Multiparty elections (best estimate) (re-estimate)
Slovenia,SVN,2015,1
Slovenia,SVN,2016,1
Slovenia,SVN,2017,1
Slovenia,SVN,2018,1
Slovenia,SVN,2019,1
Slovenia,SVN,2020,1
Slovenia,SVN,2021,1
Slovenia,SVN,2022,1
Slovenia,SVN,2023,1
Solomon Islands,SLB,1964,1
Solomon Islands,SLB,1965,1
Solomon Islands,SLB,1966,1
Solomon Islands,SLB,1967,1
Solomon Islands,SLB,1968,1
Solomon Islands,SLB,1969,1
Solomon Islands,SLB,1970,1
Solomon Islands,SLB,1971,1
Solomon Islands,SLB,1972,1
Solomon Islands,SLB,1973,1
Solomon Islands,SLB,1974,1
Solomon Islands,SLB,1975,1
Solomon Islands,SLB,1976,1
Solomon Islands,SLB,1977,1
Solomon Islands,SLB,1978,1
Solomon Islands,SLB,1979,1
Solomon Islands,SLB,1980,1
Solomon Islands,SLB,1981,1
Solomon Islands,SLB,1982,1
Solomon Islands,SLB,1983,1
Solomon Islands,SLB,1984,1
Solomon Islands,SLB,1985,1
Solomon Islands,SLB,1986,1
Solomon Islands,SLB,1987,1
Solomon Islands,SLB,1988,1
Solomon Islands,SLB,1989,1
Solomon Islands,SLB,1990,1
Solomon Islands,SLB,1991,1
Solomon Islands,SLB,1992,1
Solomon Islands,SLB,1993,1
Solomon Islands,SLB,1994,1
Solomon Islands,SLB,1995,1
Solomon Islands,SLB,1996,1
Solomon Islands,SLB,1997,1
Solomon Islands,SLB,1998,1
Solomon Islands,SLB,1999,1
Solomon Islands,SLB,2000,1
Solomon Islands,SLB,2001,1
Solomon Islands,SLB,2002,1
Solomon Islands,SLB,2003,1
Solomon Islands,SLB,2004,1
Solomon Islands,SLB,2005,1
Solomon Islands,SLB,2006,1
Solomon Islands,SLB,2007,1
Solomon Islands,SLB,2008,1
Solomon Islands,SLB,2009,1
Solomon Islands,SLB,2010,1
Solomon Islands,SLB,2011,1
Solomon Islands,SLB,2012,1
Solomon Islands,SLB,2013,1
Solomon Islands,SLB,2014,1
Solomon Islands,SLB,2015,1
Solomon Islands,SLB,2016,1
Solomon Islands,SLB,2017,1
Solomon Islands,SLB,2018,1
Solomon Islands,SLB,2019,1
Solomon Islands,SLB,2020,1
Solomon Islands,SLB,2021,1
Solomon Islands,SLB,2022,1
Solomon Islands,SLB,2023,1
Somalia,SOM,1956,1
Somalia,SOM,1957,1
Somalia,SOM,1958,1
Somalia,SOM,1959,1
Somalia,SOM,1960,1
Somalia,SOM,1961,1
Somalia,SOM,1962,1
Somalia,SOM,1963,1
Somalia,SOM,1964,1
Somalia,SOM,1965,1
Somalia,SOM,1966,1
Somalia,SOM,1967,1
Somalia,SOM,1968,1
Somalia,SOM,1969,1
Somalia,SOM,1979,0
Somalia,SOM,1980,0
Somalia,SOM,1981,0
Somalia,SOM,1982,0
Somalia,SOM,1983,0
Somalia,SOM,1984,0
Somalia,SOM,1985,0
Somalia,SOM,1986,0
Somalia,SOM,1987,0
Somalia,SOM,1988,0
Somalia,SOM,1989,0
Somalia,SOM,1990,0
Somalia,SOM,1991,0
Somaliland,OWID_SML,2003,1
Somaliland,OWID_SML,2004,1
Somaliland,OWID_SML,2005,1
Somaliland,OWID_SML,2006,1
Somaliland,OWID_SML,2007,1
Somaliland,OWID_SML,2008,1
Somaliland,OWID_SML,2009,1
Somaliland,OWID_SML,2010,1
Somaliland,OWID_SML,2011,1
Somaliland,OWID_SML,2012,1
Somaliland,OWID_SML,2013,1
Somaliland,OWID_SML,2014,1
Somaliland,OWID_SML,2015,1
Somaliland,OWID_SML,2016,1
Somaliland,OWID_SML,2017,1
Somaliland,OWID_SML,2018,1
Somaliland,OWID_SML,2019,1
Somaliland,OWID_SML,2020,1
Somaliland,OWID_SML,2021,1
Somaliland,OWID_SML,2022,1
Somaliland,OWID_SML,2023,1
South Africa,ZAF,1910,1
South Africa,ZAF,1911,1
South Africa,ZAF,1912,1
South Africa,ZAF,1913,1
South Africa,ZAF,1914,1
South Africa,ZAF,1915,1
South Africa,ZAF,1916,1
South Africa,ZAF,1917,1
South Africa,ZAF,1918,1
South Africa,ZAF,1919,1
South Africa,ZAF,1920,1
South Africa,ZAF,1921,1
South Africa,ZAF,1922,1
South Africa,ZAF,1923,1
South Africa,ZAF,1924,1
South Africa,ZAF,1925,1
South Africa,ZAF,1926,1
South Africa,ZAF,1927,1
South Africa,ZAF,1928,1
South Africa,ZAF,1929,1
South Africa,ZAF,1930,1
South Africa,ZAF,1931,1
South Africa,ZAF,1932,1
South Africa,ZAF,1933,1
South Africa,ZAF,1934,1
South Africa,ZAF,1935,1
South Africa,ZAF,1936,1
South Africa,ZAF,1937,1
South Africa,ZAF,1938,1
South Africa,ZAF,1939,1
South Africa,ZAF,1940,1
South Africa,ZAF,1941,1
South Africa,ZAF,1942,1
South Africa,ZAF,1943,1
South Africa,ZAF,1944,1
South Africa,ZAF,1945,1
South Africa,ZAF,1946,1
South Africa,ZAF,1947,1
South Africa,ZAF,1948,1
South Africa,ZAF,1949,1
South Africa,ZAF,1950,1
South Africa,ZAF,1951,1
South Africa,ZAF,1952,1
South Africa,ZAF,1953,1
South Africa,ZAF,1954,1
South Africa,ZAF,1955,1
South Africa,ZAF,1956,1
South Africa,ZAF,1957,1
South Africa,ZAF,1958,1
South Africa,ZAF,1959,1
South Africa,ZAF,1960,1
South Africa,ZAF,1961,1
South Africa,ZAF,1962,1
South Africa,ZAF,1963,1
South Africa,ZAF,1964,1
South Africa,ZAF,1965,1
South Africa,ZAF,1966,1
South Africa,ZAF,1967,1
South Africa,ZAF,1968,1
South Africa,ZAF,1969,1
South Africa,ZAF,1970,1
South Africa,ZAF,1971,1
South Africa,ZAF,1972,1
South Africa,ZAF,1973,1
South Africa,ZAF,1974,1
South Africa,ZAF,1975,1
South Africa,ZAF,1976,1
South Africa,ZAF,1977,1
South Africa,ZAF,1978,1
South Africa,ZAF,1979,1
South Africa,ZAF,1980,1
South Africa,ZAF,1981,1
South Africa,ZAF,1982,1
South Africa,ZAF,1983,1
South Africa,ZAF,1984,1
South Africa,ZAF,1985,1
South Africa,ZAF,1986,1
South Africa,ZAF,1987,1
South Africa,ZAF,1988,1
South Africa,ZAF,1989,1
South Africa,ZAF,1990,1
South Africa,ZAF,1991,1
South Africa,ZAF,1992,1
South Africa,ZAF,1993,1
South Africa,ZAF,1994,1
South Africa,ZAF,1995,1
South Africa,ZAF,1996,1
South Africa,ZAF,1997,1
South Africa,ZAF,1998,1
South Africa,ZAF,1999,1
South Africa,ZAF,2000,1
South Africa,ZAF,2001,1
South Africa,ZAF,2002,1
South Africa,ZAF,2003,1
South Africa,ZAF,2004,1
South Africa,ZAF,2005,1
South Africa,ZAF,2006,1
South Africa,ZAF,2007,1
South Africa,ZAF,2008,1
South Africa,ZAF,2009,1
South Africa,ZAF,2010,1
South Africa,ZAF,2011,1
South Africa,ZAF,2012,1
South Africa,ZAF,2013,1
South Africa,ZAF,2014,1
South Africa,ZAF,2015,1
South Africa,ZAF,2016,1
South Africa,ZAF,2017,1
South Africa,ZAF,2018,1
South Africa,ZAF,2019,1
South Africa,ZAF,2020,1
South Africa,ZAF,2021,1
South Africa,ZAF,2022,1
South Africa,ZAF,2023,1
South Korea,KOR,1948,1
South Korea,KOR,1949,1
South Korea,KOR,1950,1
South Korea,KOR,1951,1
South Korea,KOR,1952,1
South Korea,KOR,1953,1
South Korea,KOR,1954,1
South Korea,KOR,1955,1
South Korea,KOR,1956,1
South Korea,KOR,1957,1
South Korea,KOR,1958,1
South Korea,KOR,1959,1
South Korea,KOR,1960,1
South Korea,KOR,1961,1
South Korea,KOR,1962,1
South Korea,KOR,1963,1
South Korea,KOR,1964,1
South Korea,KOR,1965,1
South Korea,KOR,1966,1
South Korea,KOR,1967,1
South Korea,KOR,1968,1
South Korea,KOR,1969,1
South Korea,KOR,1970,1
South Korea,KOR,1971,1
South Korea,KOR,1972,1
South Korea,KOR,1973,1
South Korea,KOR,1974,1
South Korea,KOR,1975,1
South Korea,KOR,1976,1
South Korea,KOR,1977,1
South Korea,KOR,1978,1
South Korea,KOR,1979,1
South Korea,KOR,1980,1
South Korea,KOR,1981,1
South Korea,KOR,1982,1
South Korea,KOR,1983,1
South Korea,KOR,1984,1
South Korea,KOR,1985,1
South Korea,KOR,1986,1
South Korea,KOR,1987,1
South Korea,KOR,1988,1
South Korea,KOR,1989,1
South Korea,KOR,1990,1
South Korea,KOR,1991,1
South Korea,KOR,1992,1
South Korea,KOR,1993,1
South Korea,KOR,1994,1
South Korea,KOR,1995,1
South Korea,KOR,1996,1
South Korea,KOR,1997,1
South Korea,KOR,1998,1
South Korea,KOR,1999,1
South Korea,KOR,2000,1
South Korea,KOR,2001,1
South Korea,KOR,2002,1
South Korea,KOR,2003,1
South Korea,KOR,2004,1
South Korea,KOR,2005,1
South Korea,KOR,2006,1
South Korea,KOR,2007,1
South Korea,KOR,2008,1
South Korea,KOR,2009,1
South Korea,KOR,2010,1
South Korea,KOR,2011,1
South Korea,KOR,2012,1
South Korea,KOR,2013,1
South Korea,KOR,2014,1
South Korea,KOR,2015,1
South Korea,KOR,2016,1
South Korea,KOR,2017,1
South Korea,KOR,2018,1
South Korea,KOR,2019,1
South Korea,KOR,2020,1
South Korea,KOR,2021,1
South Korea,KOR,2022,1
South Korea,KOR,2023,1
South Sudan,SSD,1883,0
South Sudan,SSD,1884,0
South Sudan,SSD,1948,0
South Sudan,SSD,1949,0
South Sudan,SSD,1950,0
South Sudan,SSD,1951,0
South Sudan,SSD,1952,0
South Sudan,SSD,1953,0
South Sudan,SSD,1954,0
South Sudan,SSD,1955,0
South Sudan,SSD,1956,0
South Sudan,SSD,1957,0
South Sudan,SSD,1958,1
South Sudan,SSD,1965,1
South Sudan,SSD,1968,1
South Sudan,SSD,1971,0
South Sudan,SSD,1972,0
South Sudan,SSD,1973,0
South Sudan,SSD,1974,0
South Sudan,SSD,1975,0
South Sudan,SSD,1976,0
South Sudan,SSD,1977,0
South Sudan,SSD,1978,1
South Sudan,SSD,1979,1
South Sudan,SSD,1980,0
South Sudan,SSD,1981,0
South Sudan,SSD,1983,1
South Sudan,SSD,1984,1
South Sudan,SSD,1985,1
South Sudan,SSD,1986,1
South Sudan,SSD,1987,1
South Sudan,SSD,1988,1
South Sudan,SSD,1989,1
South Sudan,SSD,1996,0
South Sudan,SSD,1997,0
South Sudan,SSD,1998,0
South Sudan,SSD,1999,0
South Sudan,SSD,2000,1
South Sudan,SSD,2001,1
South Sudan,SSD,2002,1
South Sudan,SSD,2003,1
South Sudan,SSD,2004,1
South Sudan,SSD,2005,1
South Sudan,SSD,2006,1
South Sudan,SSD,2007,1
South Sudan,SSD,2008,1
South Sudan,SSD,2009,1
South Sudan,SSD,2010,1
Spain,ESP,1813,1
Spain,ESP,1814,1
Spain,ESP,1815,1
Spain,ESP,1816,1
Spain,ESP,1817,1
Spain,ESP,1818,1
Spain,ESP,1819,1
Spain,ESP,1820,1
Spain,ESP,1821,1
Spain,ESP,1822,1
Spain,ESP,1823,1
Spain,ESP,1824,1
Spain,ESP,1825,1
Spain,ESP,1826,1
Spain,ESP,1827,1
Spain,ESP,1828,1
Spain,ESP,1829,1
Spain,ESP,1830,1
Spain,ESP,1831,1
Spain,ESP,1832,1
Spain,ESP,1833,1
Spain,ESP,1834,1
Spain,ESP,1835,1
Spain,ESP,1836,1
Spain,ESP,1837,1
Spain,ESP,1838,1
Spain,ESP,1839,1
Spain,ESP,1840,1
Spain,ESP,1841,1
Spain,ESP,1842,1
Spain,ESP,1843,1
Spain,ESP,1844,1
Spain,ESP,1845,1
Spain,ESP,1846,1
Spain,ESP,1847,1
Spain,ESP,1848,1
Spain,ESP,1849,1
Spain,ESP,1850,1
Spain,ESP,1851,1
Spain,ESP,1852,1
Spain,ESP,1853,1
Spain,ESP,1854,1
Spain,ESP,1855,1
Spain,ESP,1856,1
Spain,ESP,1857,1
Spain,ESP,1858,1
Spain,ESP,1859,1
Spain,ESP,1860,1
Spain,ESP,1861,1
Spain,ESP,1862,1
Spain,ESP,1863,1
Spain,ESP,1864,1
Spain,ESP,1865,1
Spain,ESP,1866,1
Spain,ESP,1867,1
Spain,ESP,1868,1
Spain,ESP,1869,1
Spain,ESP,1870,1
Spain,ESP,1871,1
Spain,ESP,1872,1
Spain,ESP,1873,1
Spain,ESP,1874,1
Spain,ESP,1875,1
Spain,ESP,1876,1
Spain,ESP,1877,1
Spain,ESP,1878,1
Spain,ESP,1879,1
Spain,ESP,1880,1
Spain,ESP,1881,1
Spain,ESP,1882,1
Spain,ESP,1883,1
Spain,ESP,1884,1
Spain,ESP,1885,1
Spain,ESP,1886,1
Spain,ESP,1887,1
Spain,ESP,1888,1
Spain,ESP,1889,1
Spain,ESP,1890,1
Spain,ESP,1891,1
Spain,ESP,1892,1
Spain,ESP,1893,1
Spain,ESP,1894,1
Spain,ESP,1895,1
Spain,ESP,1896,1
Spain,ESP,1897,1
Spain,ESP,1898,1
Spain,ESP,1899,1
Spain,ESP,1900,1
Spain,ESP,1901,1
Spain,ESP,1902,1
Spain,ESP,1903,1
Spain,ESP,1904,1
Spain,ESP,1905,1
Spain,ESP,1906,1
Spain,ESP,1907,1
Spain,ESP,1908,1
Spain,ESP,1909,1
Spain,ESP,1910,1
Spain,ESP,1911,1
Spain,ESP,1912,1
Spain,ESP,1913,1
Spain,ESP,1914,1
Spain,ESP,1915,1
Spain,ESP,1916,1
Spain,ESP,1917,1
Spain,ESP,1918,1
Spain,ESP,1919,1
Spain,ESP,1920,1
Spain,ESP,1921,1
Spain,ESP,1922,1
Spain,ESP,1923,1
Spain,ESP,1931,1
Spain,ESP,1932,1
Spain,ESP,1933,1
Spain,ESP,1934,1
Spain,ESP,1935,1
Spain,ESP,1936,1
Spain,ESP,1937,1
Spain,ESP,1938,1
Spain,ESP,1939,1
Spain,ESP,1967,0
Spain,ESP,1968,0
Spain,ESP,1969,0
Spain,ESP,1970,0
Spain,ESP,1971,0
Spain,ESP,1972,0
Spain,ESP,1973,0
Spain,ESP,1974,0
Spain,ESP,1975,0
Spain,ESP,1976,0
Spain,ESP,1977,1
Spain,ESP,1978,1
Spain,ESP,1979,1
Spain,ESP,1980,1
Spain,ESP,1981,1
Spain,ESP,1982,1
Spain,ESP,1983,1
Spain,ESP,1984,1
Spain,ESP,1985,1
Spain,ESP,1986,1
Spain,ESP,1987,1
Spain,ESP,1988,1
Spain,ESP,1989,1
Spain,ESP,1990,1
Spain,ESP,1991,1
Spain,ESP,1992,1
Spain,ESP,1993,1
Spain,ESP,1994,1
Spain,ESP,1995,1
Spain,ESP,1996,1
Spain,ESP,1997,1
Spain,ESP,1998,1
Spain,ESP,1999,1
Spain,ESP,2000,1
Spain,ESP,2001,1
Spain,ESP,2002,1
Spain,ESP,2003,1
Spain,ESP,2004,1
Spain,ESP,2005,1
Spain,ESP,2006,1
Spain,ESP,2007,1
Spain,ESP,2008,1
Spain,ESP,2009,1
Spain,ESP,2010,1
Spain,ESP,2011,1
Spain,ESP,2012,1
Spain,ESP,2013,1
Spain,ESP,2014,1
Spain,ESP,2015,1
Spain,ESP,2016,1
Spain,ESP,2017,1
Spain,ESP,2018,1
Spain,ESP,2019,1
Spain,ESP,2020,1
Spain,ESP,2021,1
Spain,ESP,2022,1
Spain,ESP,2023,1
Sri Lanka,LKA,1911,0
Sri Lanka,LKA,1912,0
Sri Lanka,LKA,1913,0
Sri Lanka,LKA,1914,0
Sri Lanka,LKA,1915,0
Sri Lanka,LKA,1916,0
Sri Lanka,LKA,1917,0
Sri Lanka,LKA,1918,0
Sri Lanka,LKA,1919,0
Sri Lanka,LKA,1920,0
Sri Lanka,LKA,1921,0
Sri Lanka,LKA,1922,0
Sri Lanka,LKA,1923,0
Sri Lanka,LKA,1924,0
Sri Lanka,LKA,1925,0
Sri Lanka,LKA,1926,0
Sri Lanka,LKA,1927,0
Sri Lanka,LKA,1928,0
Sri Lanka,LKA,1929,0
Sri Lanka,LKA,1930,0
Sri Lanka,LKA,1931,1
Sri Lanka,LKA,1932,1
Sri Lanka,LKA,1933,1
Sri Lanka,LKA,1934,1
Sri Lanka,LKA,1935,1
Sri Lanka,LKA,1936,1
Sri Lanka,LKA,1937,1
Sri Lanka,LKA,1938,1
Sri Lanka,LKA,1939,1
Sri Lanka,LKA,1940,1
Sri Lanka,LKA,1941,1
Sri Lanka,LKA,1942,1
Sri Lanka,LKA,1943,1
Sri Lanka,LKA,1944,1
Sri Lanka,LKA,1945,1
Sri Lanka,LKA,1946,1
Sri Lanka,LKA,1947,1
Sri Lanka,LKA,1948,1
Sri Lanka,LKA,1949,1
Sri Lanka,LKA,1950,1
Sri Lanka,LKA,1951,1
Sri Lanka,LKA,1952,1
Sri Lanka,LKA,1953,1
Sri Lanka,LKA,1954,1
Sri Lanka,LKA,1955,1
Sri Lanka,LKA,1956,1
Sri Lanka,LKA,1957,1
Sri Lanka,LKA,1958,1
Sri Lanka,LKA,1959,1
Sri Lanka,LKA,1960,1
Sri Lanka,LKA,1961,1
Sri Lanka,LKA,1962,1
Sri Lanka,LKA,1963,1
Sri Lanka,LKA,1964,1
Sri Lanka,LKA,1965,1
Sri Lanka,LKA,1966,1
Sri Lanka,LKA,1967,1
Sri Lanka,LKA,1968,1
Sri Lanka,LKA,1969,1
Sri Lanka,LKA,1970,1
Sri Lanka,LKA,1971,1
Sri Lanka,LKA,1972,1
Sri Lanka,LKA,1973,1
Sri Lanka,LKA,1974,1
Sri Lanka,LKA,1975,1
Sri Lanka,LKA,1976,1
Sri Lanka,LKA,1977,1
Sri Lanka,LKA,1978,1
Sri Lanka,LKA,1979,1
Sri Lanka,LKA,1980,1
Sri Lanka,LKA,1981,1
Sri Lanka,LKA,1982,1
Sri Lanka,LKA,1983,1
Sri Lanka,LKA,1984,1
Sri Lanka,LKA,1985,1
Sri Lanka,LKA,1986,1
Sri Lanka,LKA,1987,1
Sri Lanka,LKA,1988,1
Sri Lanka,LKA,1989,1
Sri Lanka,LKA,1990,1
Sri Lanka,LKA,1991,1
Sri Lanka,LKA,1992,1
Sri Lanka,LKA,1993,1
Sri Lanka,LKA,1994,1
Sri Lanka,LKA,1995,1
Sri Lanka,LKA,1996,1
Sri Lanka,LKA,1997,1
Sri Lanka,LKA,1998,1
Sri Lanka,LKA,1999,1
Sri Lanka,LKA,2000,1
Sri Lanka,LKA,2001,1
Sri Lanka,LKA,2002,1
Sri Lanka,LKA,2003,1
Sri Lanka,LKA,2004,1
Sri Lanka,LKA,2005,1
Sri Lanka,LKA,2006,1
Sri Lanka,LKA,2007,1
Sri Lanka,LKA,2008,1
Sri Lanka,LKA,2009,1
Sri Lanka,LKA,2010,1
Sri Lanka,LKA,2011,1
Sri Lanka,LKA,2012,1
Sri Lanka,LKA,2013,1
Sri Lanka,LKA,2014,1
Sri Lanka,LKA,2015,1
Sri Lanka,LKA,2016,1
Sri Lanka,LKA,2017,1
Sri Lanka,LKA,2018,1
Sri Lanka,LKA,2019,1
Sri Lanka,LKA,2020,1
Sri Lanka,LKA,2021,1
Sri Lanka,LKA,2022,1
Sri Lanka,LKA,2023,1
Sudan,SDN,1883,0
Sudan,SDN,1884,0
Sudan,SDN,1948,0
Sudan,SDN,1949,0
Sudan,SDN,1950,0
Sudan,SDN,1951,0
Sudan,SDN,1952,0
Sudan,SDN,1953,0
Sudan,SDN,1954,0
Sudan,SDN,1955,0
Sudan,SDN,1956,0
Sudan,SDN,1957,0
Sudan,SDN,1958,1
Sudan,SDN,1965,1
Sudan,SDN,1968,1
Sudan,SDN,1971,0
Sudan,SDN,1972,0
Sudan,SDN,1973,0
Sudan,SDN,1974,0
Sudan,SDN,1975,0
Sudan,SDN,1976,0
Sudan,SDN,1977,0
Sudan,SDN,1978,1
Sudan,SDN,1979,1
Sudan,SDN,1980,0
Sudan,SDN,1981,0
Sudan,SDN,1983,1
Sudan,SDN,1984,1
Sudan,SDN,1985,1
Sudan,SDN,1986,1
Sudan,SDN,1987,1
Sudan,SDN,1988,1
Sudan,SDN,1989,1
Sudan,SDN,1996,0
Sudan,SDN,1997,0
Sudan,SDN,1998,0
Sudan,SDN,1999,0
Sudan,SDN,2000,1
Sudan,SDN,2001,1
Sudan,SDN,2002,1
Sudan,SDN,2003,1
Sudan,SDN,2004,1
Sudan,SDN,2005,1
Sudan,SDN,2006,1
Sudan,SDN,2007,1
Sudan,SDN,2008,1
Sudan,SDN,2009,1
Sudan,SDN,2010,1
Sudan,SDN,2011,1
Sudan,SDN,2012,1
Sudan,SDN,2013,1
Sudan,SDN,2014,1
Sudan,SDN,2015,1
Sudan,SDN,2016,1
Sudan,SDN,2017,1
Sudan,SDN,2018,1
Sudan,SDN,2019,1
Suriname,SUR,1949,1
Suriname,SUR,1950,1
Suriname,SUR,1951,1
Suriname,SUR,1952,1
Suriname,SUR,1953,1
Suriname,SUR,1954,1
Suriname,SUR,1955,1
Suriname,SUR,1956,1
Suriname,SUR,1957,1
Suriname,SUR,1958,1
Suriname,SUR,1959,1
Suriname,SUR,1960,1
Suriname,SUR,1961,1
Suriname,SUR,1962,1
Suriname,SUR,1963,1
Suriname,SUR,1964,1
Suriname,SUR,1965,1
Suriname,SUR,1966,1
Suriname,SUR,1967,1
Suriname,SUR,1968,1
Suriname,SUR,1969,1
Suriname,SUR,1970,1
Suriname,SUR,1971,1
Suriname,SUR,1972,1
Suriname,SUR,1973,1
Suriname,SUR,1974,1
Suriname,SUR,1975,1
Suriname,SUR,1976,1
Suriname,SUR,1977,1
Suriname,SUR,1978,1
Suriname,SUR,1979,1
Suriname,SUR,1980,1
Suriname,SUR,1987,1
Suriname,SUR,1988,1
Suriname,SUR,1989,1
Suriname,SUR,1990,1
Suriname,SUR,1991,1
Suriname,SUR,1992,1
Suriname,SUR,1993,1
Suriname,SUR,1994,1
Suriname,SUR,1995,1
Suriname,SUR,1996,1
Suriname,SUR,1997,1
Suriname,SUR,1998,1
Suriname,SUR,1999,1
Suriname,SUR,2000,1
Suriname,SUR,2001,1
Suriname,SUR,2002,1
Suriname,SUR,2003,1
Suriname,SUR,2004,1
Suriname,SUR,2005,1
Suriname,SUR,2006,1
Suriname,SUR,2007,1
Suriname,SUR,2008,1
Suriname,SUR,2009,1
Suriname,SUR,2010,1
Suriname,SUR,2011,1
Suriname,SUR,2012,1
Suriname,SUR,2013,1
Suriname,SUR,2014,1
Suriname,SUR,2015,1
Suriname,SUR,2016,1
Suriname,SUR,2017,1
Suriname,SUR,2018,1
Suriname,SUR,2019,1
Suriname,SUR,2020,1
Suriname,SUR,2021,1
Suriname,SUR,2022,1
Suriname,SUR,2023,1
Sweden,SWE,1789,1
Sweden,SWE,1790,1
Sweden,SWE,1791,1
Sweden,SWE,1792,1
Sweden,SWE,1793,1
Sweden,SWE,1794,1
Sweden,SWE,1795,1
Sweden,SWE,1796,1
Sweden,SWE,1797,1
Sweden,SWE,1798,1
Sweden,SWE,1799,1
Sweden,SWE,1800,1
Sweden,SWE,1801,1
Sweden,SWE,1802,1
Sweden,SWE,1803,1
Sweden,SWE,1804,1
Sweden,SWE,1805,1
Sweden,SWE,1806,1
Sweden,SWE,1807,1
Sweden,SWE,1808,1
Sweden,SWE,1809,1
Sweden,SWE,1810,1
Sweden,SWE,1811,1
Sweden,SWE,1812,1
Sweden,SWE,1813,1
Sweden,SWE,1814,1
Sweden,SWE,1815,1
Sweden,SWE,1816,1
Sweden,SWE,1817,1
Sweden,SWE,1818,1
Sweden,SWE,1819,1
Sweden,SWE,1820,1
Sweden,SWE,1821,1
Sweden,SWE,1822,1
Sweden,SWE,1823,1
Sweden,SWE,1824,1
Sweden,SWE,1825,1
Sweden,SWE,1826,1
Sweden,SWE,1827,1
Sweden,SWE,1828,1
Sweden,SWE,1829,1
Sweden,SWE,1830,1
Sweden,SWE,1831,1
Sweden,SWE,1832,1
Sweden,SWE,1833,1
Sweden,SWE,1834,1
Sweden,SWE,1835,1
Sweden,SWE,1836,1
Sweden,SWE,1837,1
Sweden,SWE,1838,1
Sweden,SWE,1839,1
Sweden,SWE,1840,1
Sweden,SWE,1841,1
Sweden,SWE,1842,1
Sweden,SWE,1843,1
Sweden,SWE,1844,1
Sweden,SWE,1845,1
Sweden,SWE,1846,1
Sweden,SWE,1847,1
Sweden,SWE,1848,1
Sweden,SWE,1849,1
Sweden,SWE,1850,1
Sweden,SWE,1851,1
Sweden,SWE,1852,1
Sweden,SWE,1853,1
Sweden,SWE,1854,1
Sweden,SWE,1855,1
Sweden,SWE,1856,1
Sweden,SWE,1857,1
Sweden,SWE,1858,1
Sweden,SWE,1859,1
Sweden,SWE,1860,1
Sweden,SWE,1861,1
Sweden,SWE,1862,1
Sweden,SWE,1863,1
Sweden,SWE,1864,1
Sweden,SWE,1865,1
Sweden,SWE,1866,1
Sweden,SWE,1867,1
Sweden,SWE,1868,1
Sweden,SWE,1869,1
Sweden,SWE,1870,1
Sweden,SWE,1871,1
Sweden,SWE,1872,1
Sweden,SWE,1873,1
Sweden,SWE,1874,1
Sweden,SWE,1875,1
Sweden,SWE,1876,1
Sweden,SWE,1877,1
Sweden,SWE,1878,1
Sweden,SWE,1879,1
Sweden,SWE,1880,1
Sweden,SWE,1881,1
Sweden,SWE,1882,1
Sweden,SWE,1883,1
Sweden,SWE,1884,1
Sweden,SWE,1885,1
Sweden,SWE,1886,1
Sweden,SWE,1887,1
Sweden,SWE,1888,1
Sweden,SWE,1889,1
Sweden,SWE,1890,1
Sweden,SWE,1891,1
Sweden,SWE,1892,1
Sweden,SWE,1893,1
Sweden,SWE,1894,1
Sweden,SWE,1895,1
Sweden,SWE,1896,1
Sweden,SWE,1897,1
Sweden,SWE,1898,1
Sweden,SWE,1899,1
Sweden,SWE,1900,1
Sweden,SWE,1901,1
Sweden,SWE,1902,1
Sweden,SWE,1903,1
Sweden,SWE,1904,1
Sweden,SWE,1905,1
Sweden,SWE,1906,1
Sweden,SWE,1907,1
Sweden,SWE,1908,1
Sweden,SWE,1909,1
Sweden,SWE,1910,1
Sweden,SWE,1911,1
Sweden,SWE,1912,1
Sweden,SWE,1913,1
Sweden,SWE,1914,1
Sweden,SWE,1915,1
Sweden,SWE,1916,1
Sweden,SWE,1917,1
Sweden,SWE,1918,1
Sweden,SWE,1919,1
Sweden,SWE,1920,1
Sweden,SWE,1921,1
Sweden,SWE,1922,1
Sweden,SWE,1923,1
Sweden,SWE,1924,1
Sweden,SWE,1925,1
Sweden,SWE,1926,1
Sweden,SWE,1927,1
Sweden,SWE,1928,1
Sweden,SWE,1929,1
Sweden,SWE,1930,1
Sweden,SWE,1931,1
Sweden,SWE,1932,1
Sweden,SWE,1933,1
Sweden,SWE,1934,1
Sweden,SWE,1935,1
Sweden,SWE,1936,1
Sweden,SWE,1937,1
Sweden,SWE,1938,1
Sweden,SWE,1939,1
Sweden,SWE,1940,1
Sweden,SWE,1941,1
Sweden,SWE,1942,1
Sweden,SWE,1943,1
Sweden,SWE,1944,1
Sweden,SWE,1945,1
Sweden,SWE,1946,1
Sweden,SWE,1947,1
Sweden,SWE,1948,1
Sweden,SWE,1949,1
Sweden,SWE,1950,1
Sweden,SWE,1951,1
Sweden,SWE,1952,1
Sweden,SWE,1953,1
Sweden,SWE,1954,1
Sweden,SWE,1955,1
Sweden,SWE,1956,1
Sweden,SWE,1957,1
Sweden,SWE,1958,1
Sweden,SWE,1959,1
Sweden,SWE,1960,1
Sweden,SWE,1961,1
Sweden,SWE,1962,1
Sweden,SWE,1963,1
Sweden,SWE,1964,1
Sweden,SWE,1965,1
Sweden,SWE,1966,1
Sweden,SWE,1967,1
Sweden,SWE,1968,1
Sweden,SWE,1969,1
Sweden,SWE,1970,1
Sweden,SWE,1971,1
Sweden,SWE,1972,1
